7,21221
7,3247
7,1540
7,10574
7,1068
7,6561
7,9516
7,725
7,852
7,8186
7,19991
7,3305
7,940
7,4354
7,8611
7,7412
7,11525
7,1248
7,18582
7,23260
7,3071
7,811
8,281
8,29
8,4
8,7475
8,5487
8,5541
8,2026
8,1852
8,11442
8,539
8,646
8,9106
8,857
8,8559
8,5442
8,246
8,626
8,4473
8,203
8,15207
8,564
8,99
8,2801
8,7753
8,12872
8,296
8,11855
8,16944
8,4176
8,140
8,658
8,57
8,392
8,12412
9,94
9,607
9,13397
9,1106
9,4840
9,12463
9,1173
9,18153
9,5022
9,1770
9,443
9,75
9,21
9,365
9,2223
9,20358
9,3891
9,4180
9,1088
9,1884
9,7581
9,2896
9,4592
9,3990
9,727
9,19373
9,8951
9,1704
9,2699
9,1074
9,22004
9,320
9,1412
9,17717
10,2569
10,9890
10,2975
10,1061
10,44
10,396
10,200
10,179
10,195
10,1362
10,5417
10,19111
10,7585
10,6077
10,2102
10,4745
10,1725
10,94
10,1879
10,278
10,7
10,119
10,155
10,7681
10,1092
10,1501
10,7434
10,7323
10,30
10,616
10,9628
10,10367
10,2195
10,237
11,13283
11,517
11,1619
11,1815
11,6592
11,333
11,75
11,9843
11,92
11,202
11,4284
11,4529
11,247
11,142
11,14267
11,16874
11,6302
11,8977
11,492
11,1517
11,1230
11,4207
11,10828
11,9280
11,1107
11,2629
11,425
11,212
11,5021
11,4
11,708
11,91
11,1069
11,62
12,822
12,2437
12,1082
12,1755
12,390
12,1464
12,160
12,5157
12,3126
12,14826
12,16034
12,163
12,1416
12,24526
12,179
12,195
12,5259
12,608
12,746
12,7961
12,8014
12,4650
12,511
12,1722
12,3870
12,15343
12,5733
12,12991
12,15683
12,100
12,9
12,1006
12,1069
12,698
13,2357
13,8107
13,200
13,2017
13,380
13,164
13,218
13,26
13,7616
13,181
13,391
13,992
13,9115
13,3
13,258
13,5430
13,1195
13,10920
13,911
13,23
13,79
13,2519
13,2052
13,8218
13,849
13,33
13,279
13,408
13,1481
13,857
13,851
13,308
13,2477
14,6578
14,14251
14,4139
14,6128
14,9991
14,7823
14,1488
14,12550
14,219
14,17373
14,2665
14,7626
14,10900
14,5259
14,23
14,364
14,11819
14,12033
14,3239
14,1959
14,15147
14,15467
14,994
14,7857
14,8312
14,22852
14,16918
14,4957
14,437
14,1658
14,1223
14,39
14,17
15,4750
15,2868
15,2862
15,1622
15,2802
15,4756
15,1282
15,2913
15,1098
15,226
15,227
15,11926
15,6524
15,8176
15,5148
15,2723
15,388
15,8840
15,1881
15,231
15,356
15,10445
15,1255
15,5405
15,3607
15,7522
15,2111
15,6067
15,2856
15,19406
15,10343
15,7684
15,6055
16,1825
16,11699
16,2745
16,1040
16,10516
16,29
16,5719
16,16572
16,15096
16,1578
16,4273
16,648
16,7225
16,18570
16,12152
16,382
16,18660
16,1036
16,10230
16,6241
16,1675
16,475
16,3914
16,1772
16,21530
16,2627
16,10930
16,4144
16,6709
16,5986
16,1750
16,5012
16,2868
17,10266
17,11230
17,14149
17,2679
17,32
17,184
17,11247
17,76
17,25412
17,8289
17,6104
17,2668
17,2351
17,2110
17,1038
17,499
17,156
17,17
17,332
17,574
17,2837
17,6089
17,2358
17,395
17,1593
17,827
17,49
17,225
17,13481
17,16546
17,9520
17,833
17,3752
18,27859
18,5625
18,1690
18,3579
18,1058
18,1200
18,18775
18,1113
18,4097
18,208
18,3599
18,15188
18,27491
18,15778
18,14078
18,13457
18,6303
18,2582
18,15708
18,4713
18,6489
18,192
18,15454
18,4484
18,9900
18,6513
18,321
18,2829
18,3459
18,9701
18,5485
18,12434
18,9841
19,2700
19,20482
19,3462
19,1085
19,7831
19,47
19,4973
19,757
19,8729
19,2383
19,2111
19,3241
19,263
19,453
19,886
19,17514
19,25
19,7674
19,10952
19,24419
19,109
19,17695
19,3552
19,10148
19,694
19,5760
19,9357
19,4277
19,736
19,2454
19,16535
19,87
20,6079
20,17206
20,11886
20,367
20,13380
20,20636
20,10909
20,8237
20,18295
20,425
20,57
20,12664
20,4583
20,7326
20,16103
20,775
20,3244
20,2909
20,11122
20,1039
20,5902
20,26
20,1002
20,2704
20,9823
20,3379
20,6212
20,2436
20,181
20,1406
20,4984
20,11856
21,3298
21,14839
21,772
21,1407
21,1611
21,1937
21,9856
21,4111
21,7093
21,638
21,2637
21,982
21,2438
21,11632
21,11506
21,11577
21,16471
21,13916
21,3756
21,1002
21,1757
21,2373
21,12032
21,181
21,12501
21,20777
21,11104
21,2621
21,8275
21,12284
21,2799
21,5728
22,242
22,5207
22,3814
22,259
22,4270
22,91
22,7602
22,2578
22,163
22,1416
22,8476
22,2584
22,95
22,61
22,10331
22,16614
22,5674
22,7807
22,474
22,266
22,2537
22,6716
22,2141
22,0
22,19147
22,326
22,289
22,16
22,12575
22,639
22,599
22,3
23,14031
23,3405
23,17320
23,6751
23,187
23,142
23,246
23,274
23,15767
23,6361
23,231
23,3818
23,1700
23,7999
23,1781
23,9493
23,3051
23,3116
23,1198
23,6595
23,648
23,3755
23,4559
23,3420
23,816
23,1384
23,13487
23,1172
23,1604
23,1532
23,3428
23,2627
24,633
24,4196
24,9941
24,7146
24,856
24,3559
24,11016
24,687
24,1972
24,6043
24,4133
24,1301
24,3978
24,351
24,12356
24,7336
24,8145
24,1992
24,6140
24,1937
24,4761
24,9178
24,3462
24,4428
24,4914
24,2492
24,1611
24,8171
24,7419
24,18366
24,3214
25,27094
25,6131
25,2340
25,1898
25,26
25,21320
25,1696
25,916
25,5874
25,6808
25,222
25,277
25,3422
25,380
25,19245
25,6160
25,713
25,1886
25,8001
25,18
25,2457
25,2117
25,18469
25,5045
25,1485
25,57
25,3487
25,311
25,4917
25,715
25,127
26,5712
26,1980
26,16887
26,663
26,6121
26,334
26,5586
26,1514
26,559
26,3541
26,3645
26,506
26,6792
26,1264
26,202
26,1214
26,1096
26,1366
26,284
26,10595
26,10181
26,390
26,2431
26,2293
26,276
26,10
26,7135
26,1361
26,2786
26,20803
26,799
27,12951
27,8405
27,18061
27,173
27,452
27,9765
27,183
27,2970
27,10968
27,10
27,7412
27,7046
27,7456
27,2183
27,5333
27,9131
27,11210
27,7087
27,200
27,1736
27,7810
27,4116
27,76
27,14221
27,18718
27,1955
27,5163
27,11981
27,2785
27,19982
27,24
28,519
28,1165
28,350
28,806
28,21
28,2939
28,1642
28,699
28,88
28,1783
28,103
28,604
28,1693
28,2001
28,10319
28,2271
28,360
28,4700
28,392
28,10320
28,572
28,795
28,23
28,7167
28,553
28,2579
28,1840
28,27
28,2510
28,4577
28,1772
29,3621
29,2376
29,2052
29,5238
29,50
29,3177
29,309
29,94
29,0
29,4809
29,3600
29,5907
29,4
29,8904
29,4748
29,371
29,15615
29,202
29,689
29,412
29,9427
29,3747
29,745
29,3228
29,11
29,990
29,3848
29,7603
29,3784
29,3501
29,3772
30,6197
30,706
30,8450
30,1700
30,380
30,5115
30,2035
30,3982
30,953
30,1423
30,9085
30,2307
30,6662
30,8809
30,9245
30,1075
30,4941
30,18019
30,510
30,1793
30,297
30,12254
30,3473
30,13562
30,3428
30,16858
30,12400
30,10664
30,776
30,922
30,79
31,231
31,20431
31,9301
31,2943
31,236
31,8667
31,4348
31,9446
31,1161
31,10604
31,13347
31,615
31,399
31,13990
31,4889
31,228
31,4596
31,3488
31,2917
31,116
31,990
31,741
31,7274
31,20871
31,133
31,919
31,16762
31,5004
31,5127
31,14287
31,23345
32,4532
32,26383
32,2376
32,17785
32,17116
32,1857
32,28672
32,2589
32,26756
32,1706
32,3071
32,151
32,244
32,3032
32,21716
32,5818
32,2295
32,5970
32,3816
32,1130
32,1923
32,0
32,1387
32,4396
32,381
32,5246
32,9959
32,2020
32,19273
32,9311
32,7408
33,3015
33,16835
33,3216
33,11811
33,11393
33,679
33,12610
33,184
33,3102
33,5400
33,334
33,101
33,3610
33,714
33,336
33,9520
33,6498
33,180
33,3629
33,22342
33,6189
33,20767
33,2503
33,6
33,11031
33,4187
33,222
33,8453
33,627
33,4041
33,20322
34,2045
34,1900
34,14107
34,12806
34,6130
34,21149
34,459
34,1429
34,14289
34,879
34,3698
34,401
34,589
34,12315
34,731
34,5589
34,22710
34,1674
34,17561
34,2351
34,1343
34,1686
34,13073
34,8854
34,486
34,33
34,39
34,15555
34,2063
34,4369
35,11049
35,603
35,497
35,5200
35,96
35,562
35,547
35,1242
35,1519
35,1293
35,1488
35,6562
35,799
35,9961
35,2974
35,1106
35,23
35,553
35,203
35,3188
35,731
35,3705
35,68
35,920
35,8604
35,127
35,30
35,233
35,2072
35,2126
36,2360
36,656
36,7021
36,5922
36,546
36,16247
36,835
36,11468
36,1820
36,10564
36,3909
36,375
36,1531
36,186
36,2082
36,969
36,5487
36,10858
36,1241
36,145
36,11574
36,935
36,7573
36,6009
36,2567
36,1527
36,4563
36,3834
36,158
36,5393
37,7621
37,1155
37,3402
37,12049
37,5472
37,1029
37,3758
37,2657
37,2291
37,2899
37,3218
37,3094
37,2423
37,2224
37,10699
37,12770
37,10569
37,3702
37,10454
37,830
37,4177
37,943
37,1007
37,2244
37,3042
37,1507
37,2501
37,4232
37,13382
37,7916
38,3105
38,11996
38,34
38,1225
38,9997
38,3826
38,2823
38,48
38,3158
38,189
38,7452
38,3018
38,91
38,2697
38,10357
38,18098
38,8852
38,53
38,59
38,14291
38,348
38,10917
38,4611
38,12531
38,1083
38,368
38,1337
38,6808
38,570
38,83
39,1075
39,3546
39,3151
39,7498
39,26728
39,21894
39,15994
39,2362
39,6474
39,22887
39,12933
39,18812
39,7884
39,1625
39,6684
39,3681
39,1051
39,3086
39,410
39,15174
39,1518
39,7352
39,1624
39,12482
39,4941
39,860
39,16158
39,6246
39,8922
39,4492
40,1181
40,3083
40,6832
40,2578
40,19152
40,1505
40,2196
40,5483
40,136
40,1770
40,3812
40,10337
40,75
40,1946
40,1383
40,12314
40,21
40,462
40,531
40,2007
40,1962
40,3305
40,8378
40,2039
40,460
40,15904
40,5410
40,6580
40,1823
40,731
41,88
41,8602
41,10843
41,7918
41,2201
41,9424
41,1098
41,70
41,253
41,12427
41,5544
41,12113
41,48
41,10323
41,11546
41,9197
41,1898
41,15663
41,1774
41,549
41,643
41,20249
41,51
41,1
41,5823
41,426
41,2
41,1066
41,3093
41,9628
42,66
42,6217
42,17033
42,86
42,1260
42,15274
42,13712
42,4756
42,5691
42,13816
42,862
42,50
42,561
42,1683
42,14755
42,557
42,465
42,4246
42,5941
42,2281
42,13213
42,12719
42,8238
42,4477
42,4625
42,1070
42,2670
42,8946
42,525
42,742
43,12512
43,3732
43,2040
43,637
43,405
43,562
43,1179
43,8079
43,550
43,3090
43,432
43,9499
43,6222
43,19762
43,165
43,307
43,15617
43,24001
43,3148
43,50
43,1560
43,999
43,17
43,482
43,16242
43,2450
43,1198
43,303
43,25550
43,4612
44,11213
44,21121
44,1233
44,305
44,1324
44,6645
44,159
44,1313
44,5054
44,2489
44,5417
44,21047
44,1003
44,2048
44,14181
44,1609
44,4198
44,18207
44,10994
44,11
44,2075
44,1630
44,14227
44,1391
44,7033
44,8380
44,863
44,2091
44,11020
44,566
45,21336
45,2629
45,227
45,2757
45,15247
45,4838
45,455
45,10562
45,6430
45,2686
45,297
45,6530
45,111
45,2755
45,9894
45,3289
45,7022
45,0
45,718
45,670
45,269
45,744
45,10703
45,20381
45,546
45,73
45,3203
45,283
45,6
45,1304
46,1032
46,4304
46,789
46,4799
46,8813
46,1475
46,1207
46,171
46,3248
46,7073
46,8467
46,2557
46,5409
46,4666
46,3862
46,13227
46,3544
46,1621
46,6061
46,2150
46,1614
46,1988
46,7558
46,4815
46,3065
46,3294
46,9049
46,7492
46,746
46,702
47,3958
47,3837
47,5623
47,2888
47,1792
47,4450
47,25
47,1062
47,1232
47,129
47,2382
47,173
47,14
47,15
47,625
47,1340
47,76
47,6479
47,2776
47,2094
47,4436
47,1158
47,14247
47,13444
47,1200
47,270
47,1999
47,1362
47,13073
47,1705
48,798
48,2373
48,7511
48,4494
48,1104
48,1131
48,4063
48,315
48,7986
48,1396
48,25451
48,322
48,5394
48,2245
48,666
48,12551
48,2624
48,2559
48,2384
48,5364
48,9123
48,14336
48,3756
48,3205
48,1611
48,528
48,22763
48,3188
48,921
48,2061
49,7526
49,398
49,4844
49,8093
49,17
49,5774
49,716
49,2268
49,4837
49,5348
49,3791
49,1369
49,33
49,907
49,15799
49,1597
49,1598
49,1228
49,11734
49,12835
49,893
49,7844
49,8897
49,11798
49,10555
49,20149
49,10901
49,15492
49,1048
49,8172
50,4385
50,6277
50,277
50,1938
50,12002
50,3872
50,139
50,778
50,9237
50,9778
50,15
50,2146
50,126
50,15752
50,1278
50,5700
50,153
50,6
50,227
50,659
50,8911
50,774
50,539
50,416
50,624
50,2551
50,892
50,7678
50,1748
50,894
51,2387
51,1154
51,1560
51,2853
51,699
51,2032
51,2466
51,2
51,10169
51,9980
51,12425
51,82
51,1965
51,6172
51,1919
51,7759
51,1713
51,1832
51,849
51,1514
51,1843
51,188
51,25325
51,65
51,3241
51,903
51,4292
51,4898
51,1059
51,7460
52,8118
52,8121
52,4136
52,18974
52,13153
52,14155
52,19526
52,12898
52,172
52,836
52,136
52,246
52,182
52,7601
52,5659
52,1009
52,71
52,9503
52,79
52,4824
52,971
52,4991
52,33
52,3237
52,12795
52,20685
52,16551
52,22153
52,16657
52,16301
53,1
53,330
53,26
53,2010
53,1024
53,603
53,2836
53,3277
53,5482
53,11103
53,477
53,1307
53,1289
53,28187
53,1975
53,14374
53,12978
53,3881
53,13710
53,16688
53,4393
53,2518
53,12644
53,6573
53,235
53,458
53,923
53,18940
53,19973
53,320
54,25141
54,1757
54,3776
54,13720
54,3371
54,1867
54,1329
54,6174
54,4628
54,3691
54,7629
54,9626
54,7496
54,4856
54,12392
54,6459
54,7682
54,2624
54,8473
54,13485
54,21187
54,25192
54,9016
54,5005
54,12517
54,23993
54,6469
54,12711
54,7070
54,7274
55,27390
55,21818
55,18701
55,10554
55,19126
55,26759
55,21404
55,23115
55,21592
55,12846
55,19182
55,21146
55,19408
55,22722
55,3535
55,18552
55,26134
55,20652
55,2541
55,9013
55,19688
55,1456
55,19224
55,18410
55,4365
55,25217
55,4919
55,16570
55,6320
55,9606
56,14413
56,2687
56,10894
56,3954
56,2590
56,717
56,6993
56,17109
56,4497
56,10897
56,3649
56,9026
56,4936
56,11784
56,28929
56,8822
56,1
56,925
56,383
56,301
56,192
56,6484
56,5525
56,1008
56,24750
56,492
56,5009
56,3608
56,6091
56,9024
57,5922
57,18771
57,4560
57,1846
57,6219
57,3945
57,969
57,26772
57,22668
57,4413
57,280
57,13122
57,12949
57,1466
57,12968
57,763
57,3063
57,5656
57,5601
57,29142
57,12409
57,1456
57,17809
57,12153
57,6505
57,1407
57,12038
57,9178
57,8591
57,633
58,3509
58,542
58,3555
58,2436
58,7987
58,4166
58,46
58,5674
58,28746
58,2829
58,8511
58,1775
58,676
58,2650
58,928
58,1976
58,29
58,3435
58,446
58,845
58,12099
58,962
58,114
58,197
58,4751
58,330
58,3330
58,362
58,450
58,4019
59,2330
59,0
59,20619
59,3342
59,252
59,4170
59,1758
59,7585
59,16102
59,8506
59,453
59,13550
59,1277
59,1015
59,11452
59,460
59,1762
59,5838
59,22706
59,6468
59,17846
59,7445
59,18653
59,21454
59,2
59,1229
59,19835
59,9944
59,1575
59,4266
60,281
60,7995
60,459
60,8326
60,453
60,8136
60,4128
60,1855
60,9592
60,4
60,374
60,971
60,6712
60,13821
60,2746
60,13723
60,16566
60,4199
60,5413
60,6169
60,5956
60,22553
60,18501
60,1425
60,5720
60,83
60,16281
60,6516
60,73
60,632
61,70
61,8362
61,24
61,14
61,178
61,2185
61,320
61,3650
61,646
61,606
61,1153
61,492
61,7120
61,1679
61,135
61,832
61,2425
61,1093
61,273
61,1285
61,2975
61,1337
61,17700
61,1436
61,2099
61,5599
61,1617
61,2676
61,887
61,378
62,124
62,2746
62,5342
62,201
62,707
62,3916
62,112
62,418
62,849
62,2655
62,11878
62,740
62,521
62,1173
62,4582
62,8062
62,6152
62,6388
62,20936
62,10975
62,5975
62,161
62,382
62,18595
62,13311
62,3185
62,6526
62,4724
62,6954
62,1238
63,2724
63,1319
63,7881
63,2374
63,18185
63,16026
63,18350
63,604
63,103
63,6191
63,10650
63,6161
63,13756
63,11664
63,16554
63,4617
63,650
63,15455
63,17160
63,1130
63,2979
63,17799
63,5530
63,16905
63,13710
63,1548
63,8238
63,10074
63,7341
63,6270
64,132
64,996
64,520
64,1092
64,1327
64,1450
64,3873
64,7068
64,15693
64,1326
64,7572
64,2879
64,32
64,2648
64,1659
64,20688
64,1074
64,4840
64,2949
64,16699
64,121
64,44
64,8896
64,1330
64,2146
64,137
64,1110
64,2773
64,1464
64,2056
65,20458
65,356
65,4573
65,6454
65,1413
65,10210
65,4182
65,1401
65,8424
65,9201
65,71
65,266
65,16133
65,805
65,713
65,5072
65,17997
65,5056
65,7011
65,151
65,1470
65,3422
65,4446
65,1649
65,11290
65,6587
65,3913
65,10965
65,1905
66,154
66,261
66,259
66,6429
66,16621
66,11809
66,32
66,445
66,221
66,128
66,9036
66,6225
66,1902
66,13940
66,1974
66,106
66,4749
66,168
66,13
66,393
66,870
66,3777
66,287
66,4217
66,2518
66,1317
66,1291
66,6472
66,156
67,8445
67,718
67,1835
67,1288
67,53
67,9601
67,117
67,9644
67,324
67,14632
67,1384
67,14388
67,14224
67,871
67,12400
67,5305
67,1070
67,9361
67,5336
67,5184
67,12589
67,668
67,1301
67,277
67,647
67,5223
67,6582
67,5350
67,5383
68,8179
68,1696
68,6906
68,8472
68,637
68,822
68,14002
68,780
68,42
68,325
68,2065
68,556
68,2773
68,16960
68,365
68,1459
68,1615
68,736
68,896
68,5615
68,1153
68,62
68,2093
68,348
68,7605
68,7584
68,5975
68,101
68,74
69,302
69,534
69,892
69,1267
69,12841
69,91
69,2642
69,10013
69,5852
69,10454
69,6172
69,4186
69,6959
69,598
69,833
69,3444
69,5723
69,11134
69,16037
69,34
69,48
69,16
69,325
69,11890
69,7749
69,9514
69,3750
69,498
69,405
70,3788
70,1132
70,210
70,108
70,9841
70,17119
70,12054
70,15213
70,15192
70,14276
70,998
70,120
70,24495
70,125
70,755
70,206
70,3067
70,1285
70,12301
70,6097
70,16581
70,3406
70,946
70,1816
70,4175
70,3279
70,77
70,976
70,134
71,32
71,16904
71,3817
71,530
71,2751
71,679
71,6523
71,422
71,344
71,1707
71,11573
71,21
71,5094
71,6483
71,692
71,2522
71,4180
71,506
71,8364
71,134
71,390
71,1648
71,19633
71,2388
71,1755
71,16105
71,2044
71,876
71,6826
72,8863
72,21
72,20204
72,148
72,12822
72,8686
72,26903
72,2018
72,28
72,1109
72,110
72,3623
72,1129
72,59
72,19660
72,12297
72,163
72,30
72,616
72,903
72,8824
72,5161
72,82
72,2515
72,12909
72,4608
72,7149
72,2355
72,1878
73,578
73,3293
73,4134
73,350
73,5450
73,19960
73,1792
73,4135
73,3866
73,4834
73,8086
73,1536
73,7
73,12215
73,24067
73,2210
73,21989
73,2096
73,9838
73,679
73,9247
73,11166
73,3802
73,651
73,7822
73,7092
73,9857
73,173
73,684
74,795
74,193
74,1338
74,16
74,47
74,4826
74,3004
74,1198
74,2679
74,948
74,14144
74,415
74,3931
74,4215
74,10082
74,16670
74,1823
74,14277
74,77
74,4725
74,19542
74,1798
74,3584
74,39
74,2799
74,9754
74,556
74,1849
74,1387
75,772
75,9040
75,22509
75,1837
75,13122
75,2502
75,20633
75,14127
75,6095
75,7144
75,798
75,2052
75,4966
75,1394
75,28
75,165
75,1144
75,1177
75,979
75,4
75,4543
75,182
75,5790
75,14366
75,5682
75,1509
75,7465
75,3732
75,2651
76,1543
76,22429
76,998
76,860
76,3840
76,5374
76,504
76,1146
76,5427
76,6591
76,13623
76,474
76,1023
76,1893
76,2707
76,3371
76,4628
76,13166
76,4137
76,6459
76,8473
76,16206
76,3395
76,1757
76,4468
76,7629
76,516
76,6111
76,14450
77,1148
77,13997
77,1337
77,1707
77,1398
77,1461
77,16938
77,6941
77,1225
77,18147
77,24618
77,799
77,1002
77,6293
77,13788
77,13518
77,4605
77,4445
77,8336
77,11971
77,12193
77,24631
77,136
77,392
77,2015
77,8778
77,1304
77,20524
77,22937
78,3324
78,6
78,23
78,6290
78,667
78,12052
78,2523
78,57
78,2357
78,226
78,2670
78,8072
78,895
78,7081
78,2441
78,380
78,1452
78,18752
78,11538
78,4698
78,546
78,340
78,1260
78,14323
78,12330
78,6859
78,1787
78,13036
78,3419
79,16885
79,9608
79,860
79,33
79,322
79,360
79,4
79,23
79,1406
79,3555
79,3946
79,998
79,1382
79,7607
79,165
79,2196
79,5114
79,639
79,4800
79,1847
79,7668
79,6356
79,3474
79,626
79,406
79,721
79,19118
79,2350
79,744
80,268
80,1156
80,5968
80,7
80,11362
80,11508
80,9131
80,9450
80,16925
80,3561
80,10711
80,43
80,2604
80,3405
80,316
80,13191
80,11871
80,910
80,5301
80,11356
80,119
80,5
80,2026
80,490
80,314
80,2564
80,1836
80,384
80,112
81,16810
81,632
81,2211
81,409
81,2617
81,7103
81,244
81,27145
81,27142
81,11130
81,4183
81,4486
81,3352
81,2953
81,1070
81,3212
81,25291
81,26
81,133
81,11122
81,8630
81,1287
81,1401
81,5376
81,2903
81,7252
81,2944
81,6376
81,1610
82,1013
82,9790
82,1277
82,1938
82,64
82,324
82,17247
82,19846
82,20625
82,156
82,931
82,14664
82,1298
82,23096
82,295
82,215
82,1405
82,5850
82,2572
82,19273
82,8692
82,1808
82,9728
82,14772
82,258
82,6674
82,1553
82,485
82,17007
83,197
83,2092
83,16915
83,14544
83,17512
83,8573
83,16242
83,4897
83,1595
83,25
83,1469
83,4892
83,16262
83,203
83,356
83,13819
83,1806
83,673
83,5065
83,3705
83,14211
83,16248
83,2637
83,1978
83,1212
83,1163
83,5189
83,110
83,127
84,661
84,2007
84,62
84,2451
84,4760
84,93
84,10078
84,521
84,10195
84,11878
84,4555
84,1235
84,11892
84,3290
84,5
84,696
84,213
84,7895
84,1209
84,8180
84,10035
84,3828
84,2390
84,15584
84,16197
84,2047
84,1564
84,6669
84,16702
85,426
85,7400
85,3351
85,7416
85,1834
85,31
85,10309
85,593
85,2474
85,96
85,2896
85,3120
85,1586
85,5895
85,1470
85,634
85,5318
85,5711
85,6217
85,12261
85,2148
85,584
85,5
85,128
85,14601
85,525
85,4150
85,1485
85,7696
86,11055
86,311
86,6219
86,521
86,86
86,1131
86,22248
86,2842
86,986
86,12260
86,2373
86,2060
86,2082
86,4034
86,25
86,7164
86,656
86,11585
86,1407
86,1408
86,2343
86,729
86,969
86,15584
86,3179
86,12839
86,80
86,935
86,4494
87,10
87,3176
87,168
87,3431
87,270
87,13088
87,189
87,1324
87,490
87,2557
87,2057
87,338
87,6429
87,4787
87,2604
87,2237
87,3684
87,3216
87,7582
87,1711
87,2
87,793
87,7451
87,559
87,354
87,692
87,15
87,183
88,71
88,1041
88,6095
88,9324
88,127
88,220
88,4764
88,482
88,5344
88,6997
88,7297
88,2730
88,322
88,4292
88,2217
88,711
88,2851
88,715
88,4
88,738
88,3237
88,634
88,16760
88,6101
88,4634
88,8237
88,15463
88,4563
89,181
89,431
89,1832
89,7075
89,57
89,17721
89,1391
89,2571
89,6232
89,26137
89,234
89,9676
89,12128
89,2814
89,164
89,6268
89,2343
89,3234
89,781
89,19260
89,595
89,1062
89,1209
89,1499
89,3879
89,1236
89,3322
89,4019
90,228
90,2687
90,1156
90,2211
90,12158
90,10227
90,7642
90,1001
90,16835
90,886
90,4946
90,12045
90,10719
90,7969
90,1674
90,1504
90,4884
90,16009
90,883
90,931
90,7827
90,771
90,13352
90,2206
90,872
90,11194
90,2344
90,5752
91,170
91,2163
91,13568
91,13571
91,11311
91,5332
91,2821
91,3417
91,36
91,15
91,871
91,487
91,1741
91,695
91,4998
91,552
91,870
91,1920
91,21419
91,7554
91,827
91,25615
91,1411
91,1155
91,16250
91,3993
91,1331
91,6549
92,349
92,2116
92,174
92,23217
92,3092
92,26614
92,11
92,5366
92,9375
92,17084
92,1452
92,9331
92,417
92,8795
92,20170
92,7741
92,131
92,3281
92,1488
92,9896
92,2719
92,3849
92,3159
92,66
92,392
92,3192
92,326
92,3270
93,7947
93,5696
93,5181
93,9511
93,11878
93,370
93,17815
93,4956
93,18089
93,3091
93,6835
93,4980
93,2737
93,667
93,22461
93,4167
93,1328
93,3666
93,819
93,7710
93,14269
93,9950
93,10732
93,3939
93,83
93,8153
93,260
93,1633
94,9425
94,1477
94,1538
94,353
94,1140
94,1365
94,6123
94,1113
94,51
94,3814
94,1982
94,2375
94,812
94,6368
94,19044
94,25621
94,1481
94,7315
94,513
94,4240
94,61
94,11898
94,192
94,2218
94,14579
94,4531
94,6896
